host,source,url,available,labeller,archive,snapshot_date,target
waaytv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
waff.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox54.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
waka.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wsfa.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wcov.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
cwmontgomery.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
alabamanews.net,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wtvynews4.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wdhn.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wdfxfox34.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox10tv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
cbs42.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wkrg.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
rocketcitynow.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
dothanfirst.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
whnt.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
utv44.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
weartv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
local15tv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
todaysthv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
klrt.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kfsm.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
4029tv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
knwa.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
region10.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kait8.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kark.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox16.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
nwahomepage.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
myarklamiss.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
katv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
cbs5az.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox10phoenix.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
azcentral.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
abc15.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kvoa.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kgun9.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox11az.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kold.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kyma.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kswt.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
azfamily.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
yourphx.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
cbslocal.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
nbclosangeles.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
abc7.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
foxla.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
ktvu.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kron.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
abc7news.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
nbcbayarea.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
northbaytv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kcra.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
abc10.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
cbs8.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
10news.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kpbs.org,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
nbcsandiego.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
aztecasd.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kusi.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
ksee24.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
abc30.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kmph.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
keyt.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
ksby.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kcoy.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kkfx.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
mytvmonterey.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
ksbw.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kqet.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kcba.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kionrightnow.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
turnto23.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
krcrtv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
khsltv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kcvufox20.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kesq.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
my13palmsprings.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kiem-tv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kron4.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
yourcentralvalley.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kget.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
ktla.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox40.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox5sandiego.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
bakersfieldnow.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kmph-kfre.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
thedenverchannel.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
9news.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
my20denver.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
koaa.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kktv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kxrm.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
krextv.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kjct8.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
nbc11news.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox21news.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
westernslopenow.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kwgn.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kdvr.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
nbcconnecticut.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
mytv9web.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
ctnow.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wfsb.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wtnh.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
foxct.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
ct.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
nbcwashington.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
fox5dc.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wusa9.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
wjla.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
kjwp2.com,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
whyy.org,LocalNewsDataset,https://github.com/yinleon/LocalNewsDataset,TRUE,yinleon,None,None,news
